model,protein
X-2116,9981
X-2116,10289
X-2116,2391
X-2116,15850
X-2116,8234
X-2116,6423
X-2116,16860
X-2116,3186
X-2116,13227
X-2116,15394
X-2116,13324
X-2116,16278
X-2116,6145
X-2116,1513
X-2116,13736
X-2116,16374
X-2116,7903
X-2116,15186
X-2116,8223
X-2116,14523
X-2116,15369
X-2116,8499
X-2116,3245
X-2116,12621
X-2116,3502
X-2116,8236
X-2116,10617
X-2116,16426
X-2116,11633
X-2116,7670
X-2116,12706
X-2116,4967
X-2116,9703
X-2116,3217
X-2116,9668
X-2116,9671
X-2116,7266
X-2116,13632
X-2116,9561
X-2116,14604
X-2116,967
X-2116,11669
X-2116,853
X-2116,8160
X-2116,16564
X-2116,11624
X-2116,5110
X-2116,12615
X-2127,14111
X-2127,16086
X-2127,16086
X-2127,13442
X-2127,588
X-2127,12526
X-2127,15535
X-2127,2280
X-2127,4114
X-2127,15960
X-2127,1568
X-2127,8555
X-2127,6308
X-2127,2560
X-2127,15292
X-2127,1748
X-2127,9175
X-2127,4750
X-2127,4668
X-2127,16957
X-2127,4076
X-2127,1049
X-2127,6047
X-2127,5341
X-2127,12193
X-2127,570
X-2127,7666
X-2127,7118
X-2127,5387
X-2127,1400
X-2127,15229
X-2127,1021
X-2127,15378
X-2127,596
X-2127,3308
X-2127,11191
X-2127,5290
X-2127,848
X-2127,10125
X-2127,15080
X-2127,5892
X-2127,12933
X-2127,9587
X-2127,13973
X-2127,10210
X-2127,15272
X-2127,1405
X-2127,16993
X-2127,7959
X-2127,13356
X-2127,13026
X-2127,11464
X-2127,4847
X-2127,5422
X-2127,9165
X-2127,15825
X-2127,1553
X-2127,6928
X-2127,15853
X-2127,320
X-2127,9597
X-2127,15149
X-2127,10595
X-2127,6764
X-2127,13270
X-2127,839
X-2127,9676
X-2127,15792
X-2127,14202
X-2127,10465
X-2127,12277
X-2127,5806
X-2127,13948
X-2127,6256
X-2127,13466
X-2127,14798
X-2127,2414
X-2127,4836
X-2127,13887
X-2127,4032
X-2127,122
X-2127,8106
X-2127,10665
X-2127,10779
X-2127,9093
X-2127,12126
X-2127,16166
X-2127,15793
X-2127,625
X-2127,723
X-2127,13574
X-2127,16177
X-2127,14758
X-2127,8229
X-2127,15123
X-2127,13425
X-2127,14608
X-2127,14775
X-2127,16191
X-2127,14718
X-2127,5673
X-2127,14136
X-2127,7725
X-2127,10289
X-2127,2391
X-2127,15850
X-2127,8234
X-2127,6423
X-2127,16860
X-2127,3186
X-2127,13227
X-2127,13324
X-2127,6145
X-2127,1513
X-2127,13736
X-2127,16374
X-2127,7903
X-2127,15186
X-2127,8223
X-2127,14523
X-2127,3245
X-2127,3502
X-2127,8236
X-2127,10617
X-2127,16426
X-2127,11633
X-2127,7670
X-2127,12706
X-2127,4967
X-2127,3217
X-2127,9671
X-2127,916
X-2127,4803
X-2127,15278
X-2127,9561
X-2127,967
X-2127,853
X-2127,16564
X-2127,7497
X-2127,11624
X-2127,5110
X-2127,5250
X-2127,16624
X-2127,15765
X-2127,10376
X-2129,16086
X-2129,16086
X-2129,8855
X-2129,14436
X-2129,12526
X-2129,11123
X-2129,8233
X-2129,13698
X-2129,11921
X-2129,4076
X-2129,15498
X-2129,7666
X-2129,5387
X-2129,1021
X-2129,3308
X-2129,11191
X-2129,848
X-2129,10125
X-2129,15080
X-2129,12062
X-2129,10647
X-2129,12933
X-2129,15272
X-2129,1405
X-2129,12021
X-2129,5422
X-2129,9165
X-2129,15825
X-2129,11553
X-2129,15737
X-2129,9676
X-2129,14202
X-2129,6941
X-2129,5806
X-2129,13890
X-2129,10553
X-2129,2615
X-2129,2414
X-2129,8106
X-2129,9093
X-2129,12126
X-2129,15793
X-2129,723
X-2129,16199
X-2129,15123
X-2129,13425
X-2129,2010
X-2129,14775
X-2129,16191
X-2129,14718
X-2129,5539
X-2129,5673
X-2129,10289
X-2129,2391
X-2129,15850
X-2129,8234
X-2129,6423
X-2129,3186
X-2129,6145
X-2129,1513
X-2129,13736
X-2129,7903
X-2129,15186
X-2129,8223
X-2129,3245
X-2129,12621
X-2129,3502
X-2129,10617
X-2129,16426
X-2129,7670
X-2129,12706
X-2129,9703
X-2129,3217
X-2129,9671
X-2129,11742
X-2129,14603
X-2129,1618
X-2129,4803
X-2129,9686
X-2129,5255
X-2129,12218
X-2129,7003
X-2129,9561
X-2129,967
X-2129,11669
X-2129,853
X-2129,16564
X-2129,7856
X-2129,10771
X-2129,5110
X-2129,12615
X-2145,16086
X-2145,16086
X-2145,13661
X-2145,12526
X-2145,8233
X-2145,10350
X-2145,9492
X-2145,2280
X-2145,15960
X-2145,7273
X-2145,8555
X-2145,6308
X-2145,15810
X-2145,16327
X-2145,216
X-2145,15292
X-2145,14355
X-2145,8938
X-2145,10967
X-2145,15042
X-2145,7163
X-2145,12914
X-2145,4076
X-2145,1049
X-2145,7666
X-2145,5387
X-2145,15229
X-2145,1021
X-2145,2582
X-2145,15378
X-2145,3308
X-2145,11191
X-2145,848
X-2145,10125
X-2145,15080
X-2145,12704
X-2145,11026
X-2145,10210
X-2145,15272
X-2145,16993
X-2145,7959
X-2145,13356
X-2145,13026
X-2145,11464
X-2145,12008
X-2145,9165
X-2145,15853
X-2145,10478
X-2145,15737
X-2145,1675
X-2145,4887
X-2145,9676
X-2145,17092
X-2145,17103
X-2145,16170
X-2145,15792
X-2145,6814
X-2145,13948
X-2145,10553
X-2145,1232
X-2145,8501
X-2145,6256
X-2145,2414
X-2145,8106
X-2145,8250
X-2145,14488
X-2145,10665
X-2145,10779
X-2145,9093
X-2145,12126
X-2145,16166
X-2145,15793
X-2145,723
X-2145,8232
X-2145,16586
X-2145,16177
X-2145,16199
X-2145,15967
X-2145,14758
X-2145,8229
X-2145,15123
X-2145,13425
X-2145,2010
X-2145,14775
X-2145,16191
X-2145,14718
X-2145,5539
X-2145,5673
X-2145,9981
X-2145,10289
X-2145,2391
X-2145,15850
X-2145,8234
X-2145,6423
X-2145,16860
X-2145,3186
X-2145,13227
X-2145,15394
X-2145,13324
X-2145,6145
X-2145,1513
X-2145,13736
X-2145,7903
X-2145,15186
X-2145,8223
X-2145,14523
X-2145,3245
X-2145,12621
X-2145,3502
X-2145,10617
X-2145,16426
X-2145,11633
X-2145,12706
X-2145,4967
X-2145,9703
X-2145,3217
X-2145,9670
X-2145,9671
X-2145,4390
X-2145,15859
X-2145,10219
X-2145,16371
X-2145,4803
X-2145,6060
X-2145,9561
X-2145,4067
X-2145,15228
X-2145,473
X-2145,13584
X-2145,967
X-2145,11669
X-2145,853
X-2145,16564
X-2145,12294
X-2145,7497
X-2145,7856
X-2145,16141
X-2145,5110
X-2145,329
X-2145,12615
X-2148,16086
X-2148,16086
X-2148,12526
X-2148,1233
X-2148,5219
X-2148,15960
X-2148,8555
X-2148,5942
X-2148,11621
X-2148,6308
X-2148,16327
X-2148,216
X-2148,15292
X-2148,12544
X-2148,14355
X-2148,15042
X-2148,6335
X-2148,16412
X-2148,7881
X-2148,1475
X-2148,15498
X-2148,7666
X-2148,14367
X-2148,7118
X-2148,15330
X-2148,1021
X-2148,9340
X-2148,15378
X-2148,3308
X-2148,11191
X-2148,848
X-2148,10125
X-2148,15080
X-2148,12933
X-2148,4394
X-2148,3279
X-2148,12704
X-2148,13973
X-2148,11026
X-2148,8298
X-2148,10210
X-2148,15272
X-2148,1405
X-2148,996
X-2148,991
X-2148,1661
X-2148,9165
X-2148,15853
X-2148,14107
X-2148,15737
X-2148,13270
X-2148,9676
X-2148,1278
X-2148,16170
X-2148,15792
X-2148,14202
X-2148,1474
X-2148,8310
X-2148,12277
X-2148,16441
X-2148,6814
X-2148,5806
X-2148,13948
X-2148,10553
X-2148,6256
X-2148,14798
X-2148,2414
X-2148,2174
X-2148,11934
X-2148,8106
X-2148,14488
X-2148,10665
X-2148,10779
X-2148,9093
X-2148,12126
X-2148,16166
X-2148,15793
X-2148,723
X-2148,8232
X-2148,16586
X-2148,12375
X-2148,16199
X-2148,8229
X-2148,15123
X-2148,13425
X-2148,2010
X-2148,14775
X-2148,16191
X-2148,8230
X-2148,14718
X-2148,5539
X-2148,9981
X-2148,10289
X-2148,2391
X-2148,15850
X-2148,8234
X-2148,6423
X-2148,16860
X-2148,3186
X-2148,13227
X-2148,15394
X-2148,13324
X-2148,6145
X-2148,1513
X-2148,13736
X-2148,16374
X-2148,7903
X-2148,15186
X-2148,8223
X-2148,14523
X-2148,3245
X-2148,12621
X-2148,3502
X-2148,8236
X-2148,10617
X-2148,16426
X-2148,11633
X-2148,7670
X-2148,12706
X-2148,4967
X-2148,3217
X-2148,16306
X-2148,13540
X-2148,16434
X-2148,10219
X-2148,4803
X-2148,14382
X-2148,9561
X-2148,967
X-2148,11669
X-2148,853
X-2148,16564
X-2148,7497
X-2148,11624
X-2148,5110
X-2148,10376
X-2148,12615
X-2163,16086
X-2163,16086
X-2163,12526
X-2163,8233
X-2163,15739
X-2163,2280
X-2163,15960
X-2163,7273
X-2163,2604
X-2163,795
X-2163,15810
X-2163,2984
X-2163,15292
X-2163,4076
X-2163,8195
X-2163,529
X-2163,422
X-2163,7666
X-2163,5387
X-2163,3308
X-2163,11191
X-2163,848
X-2163,15991
X-2163,10125
X-2163,15080
X-2163,12933
X-2163,12704
X-2163,13973
X-2163,10210
X-2163,15272
X-2163,16993
X-2163,7959
X-2163,13356
X-2163,13026
X-2163,4301
X-2163,12633
X-2163,320
X-2163,1675
X-2163,2420
X-2163,15149
X-2163,11786
X-2163,1278
X-2163,6579
X-2163,6256
X-2163,14798
X-2163,13887
X-2163,8106
X-2163,10779
X-2163,9093
X-2163,12126
X-2163,723
X-2163,16586
X-2163,14758
X-2163,8229
X-2163,15123
X-2163,13425
X-2163,2010
X-2163,14718
X-2163,5539
X-2163,5673
X-2163,9981
X-2163,10289
X-2163,2391
X-2163,15850
X-2163,8234
X-2163,6423
X-2163,16860
X-2163,3186
X-2163,13227
X-2163,13324
X-2163,6145
X-2163,1513
X-2163,13736
X-2163,7903
X-2163,14523
X-2163,3502
X-2163,8236
X-2163,10617
X-2163,16426
X-2163,11633
X-2163,7670
X-2163,12706
X-2163,9988
X-2163,2051
X-2163,967
X-2163,853
X-2163,16564
X-2163,7497
X-2163,11624
X-2163,2514
X-2163,12014
X-2163,5110
X-2163,13510
X-2163,15765
X-2163,10376
X-2182,16086
X-2182,16086
X-2182,13661
X-2182,12526
X-2182,8233
X-2182,7496
X-2182,9492
X-2182,12945
X-2182,2280
X-2182,5219
X-2182,15960
X-2182,7273
X-2182,11662
X-2182,6308
X-2182,15810
X-2182,15292
X-2182,12544
X-2182,13168
X-2182,10967
X-2182,16068
X-2182,1935
X-2182,864
X-2182,1338
X-2182,15042
X-2182,6335
X-2182,6047
X-2182,7666
X-2182,12164
X-2182,14367
X-2182,7118
X-2182,5387
X-2182,15229
X-2182,1021
X-2182,15378
X-2182,596
X-2182,3308
X-2182,11191
X-2182,848
X-2182,15080
X-2182,12062
X-2182,12933
X-2182,4394
X-2182,7899
X-2182,10210
X-2182,15272
X-2182,13026
X-2182,12008
X-2182,9165
X-2182,15853
X-2182,15737
X-2182,12633
X-2182,1675
X-2182,9676
X-2182,5369
X-2182,15792
X-2182,15816
X-2182,14979
X-2182,10465
X-2182,12277
X-2182,4467
X-2182,16441
X-2182,479
X-2182,6814
X-2182,13948
X-2182,6256
X-2182,4700
X-2182,2414
X-2182,4836
X-2182,4032
X-2182,8106
X-2182,15774
X-2182,990
X-2182,4997
X-2182,12353
X-2182,8250
X-2182,14488
X-2182,10665
X-2182,10779
X-2182,9093
X-2182,12126
X-2182,12652
X-2182,16166
X-2182,15793
X-2182,625
X-2182,723
X-2182,8232
X-2182,16586
X-2182,13574
X-2182,12375
X-2182,16177
X-2182,16199
X-2182,15967
X-2182,14758
X-2182,8229
X-2182,15123
X-2182,13425
X-2182,14608
X-2182,12445
X-2182,2010
X-2182,14775
X-2182,16191
X-2182,8230
X-2182,3341
X-2182,14718
X-2182,5539
X-2182,9200
X-2182,5673
X-2182,17148
X-2182,9981
X-2182,14136
X-2182,7725
X-2182,10289
X-2182,2391
X-2182,15850
X-2182,8234
X-2182,6423
X-2182,16860
X-2182,3186
X-2182,13227
X-2182,15394
X-2182,13324
X-2182,16278
X-2182,6145
X-2182,1513
X-2182,13736
X-2182,16374
X-2182,7903
X-2182,15186
X-2182,8223
X-2182,14523
X-2182,15369
X-2182,8499
X-2182,9639
X-2182,3245
X-2182,16413
X-2182,12621
X-2182,3502
X-2182,8236
X-2182,10617
X-2182,16426
X-2182,11633
X-2182,7670
X-2182,12706
X-2182,4967
X-2182,8238
X-2182,9671
X-2182,4390
X-2182,10219
X-2182,14461
X-2182,3161
X-2182,4444
X-2182,9561
X-2182,15228
X-2182,967
X-2182,11669
X-2182,853
X-2182,16564
X-2182,12294
X-2182,7497
X-2182,11624
X-2182,7856
X-2182,10771
X-2182,5110
X-2182,5516
X-2182,10376
X-2195,16086
X-2195,16086
X-2195,14797
X-2195,12526
X-2195,15535
X-2195,0
X-2195,2280
X-2195,8521
X-2195,1233
X-2195,5219
X-2195,4121
X-2195,15363
X-2195,15960
X-2195,8555
X-2195,6308
X-2195,15810
X-2195,12544
X-2195,864
X-2195,15163
X-2195,15042
X-2195,16957
X-2195,7666
X-2195,5387
X-2195,3308
X-2195,11191
X-2195,848
X-2195,11592
X-2195,5384
X-2195,10125
X-2195,15080
X-2195,5892
X-2195,4394
X-2195,5074
X-2195,11026
X-2195,8708
X-2195,10210
X-2195,15272
X-2195,1405
X-2195,16993
X-2195,7959
X-2195,12008
X-2195,9165
X-2195,15853
X-2195,320
X-2195,15149
X-2195,839
X-2195,9676
X-2195,15792
X-2195,3647
X-2195,15816
X-2195,14773
X-2195,12277
X-2195,4467
X-2195,16441
X-2195,6814
X-2195,5806
X-2195,13948
X-2195,14798
X-2195,4700
X-2195,2414
X-2195,10089
X-2195,8106
X-2195,16643
X-2195,5563
X-2195,10694
X-2195,14488
X-2195,10665
X-2195,9093
X-2195,12126
X-2195,5493
X-2195,16166
X-2195,15793
X-2195,723
X-2195,16586
X-2195,12375
X-2195,16199
X-2195,15967
X-2195,8229
X-2195,15123
X-2195,13425
X-2195,2010
X-2195,14775
X-2195,16191
X-2195,14718
X-2195,5539
X-2195,5673
X-2195,9981
X-2195,10289
X-2195,2391
X-2195,15850
X-2195,8234
X-2195,6423
X-2195,16860
X-2195,3186
X-2195,13227
X-2195,15394
X-2195,13324
X-2195,6145
X-2195,1513
X-2195,13736
X-2195,16374
X-2195,7903
X-2195,15186
X-2195,8223
X-2195,14523
X-2195,15369
X-2195,3245
X-2195,12621
X-2195,3502
X-2195,8236
X-2195,10617
X-2195,16426
X-2195,11633
X-2195,7670
X-2195,12706
X-2195,4967
X-2195,3217
X-2195,16434
X-2195,809
X-2195,3108
X-2195,2394
X-2195,9561
X-2195,4067
X-2195,13584
X-2195,2321
X-2195,967
X-2195,16564
X-2195,7497
X-2195,11624
X-2195,5110
X-2195,8751
X-2195,2847
X-2195,2117
X-2195,329
X-2195,10376
X-2195,12615
X-2198,16086
X-2198,16086
X-2198,13661
X-2198,8855
X-2198,4544
X-2198,12526
X-2198,8233
X-2198,15535
X-2198,13600
X-2198,2280
X-2198,1233
X-2198,6960
X-2198,15960
X-2198,7273
X-2198,2242
X-2198,6308
X-2198,12804
X-2198,15810
X-2198,37
X-2198,15292
X-2198,12544
X-2198,16718
X-2198,186
X-2198,10967
X-2198,16068
X-2198,1935
X-2198,864
X-2198,14694
X-2198,15042
X-2198,6335
X-2198,12914
X-2198,4076
X-2198,10365
X-2198,1049
X-2198,8693
X-2198,529
X-2198,2203
X-2198,12193
X-2198,7666
X-2198,7118
X-2198,5387
X-2198,1021
X-2198,15378
X-2198,3308
X-2198,11191
X-2198,848
X-2198,10125
X-2198,15080
X-2198,12933
X-2198,13973
X-2198,11026
X-2198,10210
X-2198,15272
X-2198,1955
X-2198,12008
X-2198,15853
X-2198,10478
X-2198,1675
X-2198,2420
X-2198,4887
X-2198,2139
X-2198,13270
X-2198,9676
X-2198,17092
X-2198,449
X-2198,16170
X-2198,15792
X-2198,15816
X-2198,10465
X-2198,16441
X-2198,2003
X-2198,6814
X-2198,13948
X-2198,1232
X-2198,8501
X-2198,6256
X-2198,11044
X-2198,14798
X-2198,4700
X-2198,2414
X-2198,2872
X-2198,14445
X-2198,15790
X-2198,13887
X-2198,4805
X-2198,8106
X-2198,12865
X-2198,12865
X-2198,14488
X-2198,10779
X-2198,9093
X-2198,12126
X-2198,12652
X-2198,15793
X-2198,625
X-2198,723
X-2198,12375
X-2198,16177
X-2198,16199
X-2198,15967
X-2198,14758
X-2198,8229
X-2198,15123
X-2198,13425
X-2198,14608
X-2198,2010
X-2198,14775
X-2198,16191
X-2198,8230
X-2198,14718
X-2198,5539
X-2198,5673
X-2198,10289
X-2198,2391
X-2198,15850
X-2198,8234
X-2198,6423
X-2198,16860
X-2198,3186
X-2198,13227
X-2198,15394
X-2198,13324
X-2198,16278
X-2198,6145
X-2198,1513
X-2198,13736
X-2198,16374
X-2198,7903
X-2198,8223
X-2198,14523
X-2198,15369
X-2198,8499
X-2198,3245
X-2198,16413
X-2198,12621
X-2198,3502
X-2198,10617
X-2198,16426
X-2198,11633
X-2198,7670
X-2198,12706
X-2198,4967
X-2198,9703
X-2198,3217
X-2198,9671
X-2198,4390
X-2198,10418
X-2198,8902
X-2198,10219
X-2198,7924
X-2198,4444
X-2198,4803
X-2198,7422
X-2198,9561
X-2198,2340
X-2198,4067
X-2198,4066
X-2198,13584
X-2198,4681
X-2198,967
X-2198,11669
X-2198,853
X-2198,16564
X-2198,12294
X-2198,7497
X-2198,7856
X-2198,5110
X-2207,15488
X-2207,16086
X-2207,16086
X-2207,3828
X-2207,12526
X-2207,4828
X-2207,12407
X-2207,4416
X-2207,6080
X-2207,3788
X-2207,5646
X-2207,15535
X-2207,9492
X-2207,2280
X-2207,1233
X-2207,15960
X-2207,7273
X-2207,1634
X-2207,1305
X-2207,176
X-2207,11331
X-2207,6308
X-2207,15810
X-2207,1458
X-2207,3220
X-2207,12544
X-2207,16068
X-2207,1338
X-2207,14694
X-2207,15042
X-2207,6335
X-2207,2728
X-2207,15327
X-2207,12914
X-2207,4076
X-2207,8195
X-2207,5341
X-2207,570
X-2207,7666
X-2207,5387
X-2207,1473
X-2207,14800
X-2207,1021
X-2207,15378
X-2207,3308
X-2207,11191
X-2207,13298
X-2207,848
X-2207,1587
X-2207,10125
X-2207,15080
X-2207,14298
X-2207,8241
X-2207,9587
X-2207,5074
X-2207,12704
X-2207,13973
X-2207,11026
X-2207,341
X-2207,10210
X-2207,4688
X-2207,6556
X-2207,15272
X-2207,1405
X-2207,13026
X-2207,11731
X-2207,7039
X-2207,15276
X-2207,11362
X-2207,9165
X-2207,8238
X-2207,15737
X-2207,320
X-2207,2420
X-2207,12036
X-2207,12653
X-2207,9676
X-2207,1278
X-2207,15792
X-2207,15816
X-2207,14202
X-2207,14979
X-2207,12349
X-2207,10401
X-2207,12436
X-2207,12277
X-2207,12569
X-2207,16441
X-2207,6814
X-2207,5806
X-2207,4215
X-2207,13948
X-2207,10553
X-2207,6256
X-2207,13466
X-2207,14240
X-2207,16235
X-2207,416
X-2207,13887
X-2207,4032
X-2207,15599
X-2207,8106
X-2207,6855
X-2207,9454
X-2207,15067
X-2207,10694
X-2207,14488
X-2207,10665
X-2207,10779
X-2207,9093
X-2207,12126
X-2207,16166
X-2207,15793
X-2207,625
X-2207,723
X-2207,8232
X-2207,16586
X-2207,12375
X-2207,16177
X-2207,16199
X-2207,15967
X-2207,14758
X-2207,8229
X-2207,15123
X-2207,13425
X-2207,2010
X-2207,14775
X-2207,16191
X-2207,14718
X-2207,5539
X-2207,5673
X-2207,9981
X-2207,14136
X-2207,10289
X-2207,2391
X-2207,15850
X-2207,8234
X-2207,6423
X-2207,16860
X-2207,3186
X-2207,13227
X-2207,15394
X-2207,13324
X-2207,16278
X-2207,6145
X-2207,1513
X-2207,13736
X-2207,16374
X-2207,7903
X-2207,15186
X-2207,8223
X-2207,14523
X-2207,15369
X-2207,9639
X-2207,3245
X-2207,12621
X-2207,3502
X-2207,10617
X-2207,16426
X-2207,11633
X-2207,7670
X-2207,12706
X-2207,4967
X-2207,4102
X-2207,3217
X-2207,9671
X-2207,15859
X-2207,13540
X-2207,14583
X-2207,2090
X-2207,1618
X-2207,7924
X-2207,916
X-2207,13632
X-2207,4306
X-2207,9561
X-2207,14604
X-2207,473
X-2207,14690
X-2207,14373
X-2207,967
X-2207,11669
X-2207,853
X-2207,8701
X-2207,16564
X-2207,7497
X-2207,16141
X-2207,5110
X-2207,8751
X-2207,16624
X-2207,15765
X-2207,12501
X-2207,12615
X-2208,16086
X-2208,16086
X-2208,1520
X-2208,588
X-2208,11123
X-2208,8233
X-2208,4416
X-2208,3788
X-2208,7496
X-2208,15960
X-2208,6783
X-2208,7273
X-2208,15810
X-2208,10256
X-2208,9175
X-2208,4750
X-2208,12914
X-2208,4113
X-2208,81
X-2208,9493
X-2208,7666
X-2208,5387
X-2208,1021
X-2208,4297
X-2208,3308
X-2208,11191
X-2208,848
X-2208,10125
X-2208,15080
X-2208,12704
X-2208,13973
X-2208,320
X-2208,11822
X-2208,2977
X-2208,13270
X-2208,12563
X-2208,5405
X-2208,482
X-2208,13974
X-2208,15792
X-2208,16441
X-2208,12636
X-2208,6814
X-2208,4740
X-2208,13948
X-2208,3534
X-2208,6256
X-2208,14646
X-2208,11524
X-2208,4700
X-2208,13887
X-2208,14018
X-2208,3820
X-2208,14488
X-2208,10665
X-2208,10779
X-2208,9093
X-2208,12126
X-2208,16166
X-2208,15793
X-2208,723
X-2208,8232
X-2208,16586
X-2208,12375
X-2208,16177
X-2208,16199
X-2208,15967
X-2208,8229
X-2208,15123
X-2208,13425
X-2208,2010
X-2208,14775
X-2208,16191
X-2208,14718
X-2208,5539
X-2208,5673
X-2208,9981
X-2208,10289
X-2208,2391
X-2208,15850
X-2208,8234
X-2208,6423
X-2208,16860
X-2208,3186
X-2208,13227
X-2208,15394
X-2208,13324
X-2208,16278
X-2208,1513
X-2208,13736
X-2208,8223
X-2208,14523
X-2208,15369
X-2208,12621
X-2208,3502
X-2208,10617
X-2208,16426
X-2208,11633
X-2208,12706
X-2208,4967
X-2208,9703
X-2208,3217
X-2208,9670
X-2208,9671
X-2208,916
X-2208,14382
X-2208,9561
X-2208,2068
X-2208,3754
X-2208,2419
X-2208,967
X-2208,11669
X-2208,8160
X-2208,16564
X-2208,7497
X-2208,11624
X-2208,16141
X-2208,5110
X-2208,15765
X-2208,8307
X-2208,10376
X-2219,16086
X-2219,16086
X-2219,13661
X-2219,4544
X-2219,14436
X-2219,12526
X-2219,8233
X-2219,15535
X-2219,9492
X-2219,2280
X-2219,1233
X-2219,4121
X-2219,15960
X-2219,4804
X-2219,2242
X-2219,3806
X-2219,11331
X-2219,8555
X-2219,13917
X-2219,9337
X-2219,15810
X-2219,15292
X-2219,12544
X-2219,16718
X-2219,186
X-2219,16068
X-2219,6086
X-2219,1935
X-2219,864
X-2219,1338
X-2219,14694
X-2219,15042
X-2219,6335
X-2219,7163
X-2219,12914
X-2219,4076
X-2219,1049
X-2219,8693
X-2219,2203
X-2219,703
X-2219,7118
X-2219,15229
X-2219,1021
X-2219,15378
X-2219,3308
X-2219,11191
X-2219,848
X-2219,15080
X-2219,14298
X-2219,12062
X-2219,12933
X-2219,12704
X-2219,15272
X-2219,16993
X-2219,7959
X-2219,13356
X-2219,13026
X-2219,11464
X-2219,5266
X-2219,12008
X-2219,9165
X-2219,6928
X-2219,15853
X-2219,1675
X-2219,2420
X-2219,2139
X-2219,9676
X-2219,11947
X-2219,16158
X-2219,17092
X-2219,17103
X-2219,14281
X-2219,449
X-2219,16170
X-2219,15792
X-2219,15816
X-2219,6780
X-2219,12277
X-2219,6814
X-2219,5172
X-2219,4740
X-2219,13948
X-2219,10482
X-2219,6256
X-2219,13077
X-2219,4700
X-2219,2414
X-2219,2872
X-2219,13887
X-2219,4805
X-2219,8106
X-2219,14018
X-2219,10665
X-2219,10779
X-2219,9093
X-2219,12126
X-2219,12652
X-2219,5493
X-2219,16166
X-2219,15793
X-2219,723
X-2219,8232
X-2219,16586
X-2219,12375
X-2219,16177
X-2219,16199
X-2219,15967
X-2219,14758
X-2219,8229
X-2219,15123
X-2219,13425
X-2219,14608
X-2219,2010
X-2219,14775
X-2219,16191
X-2219,8230
X-2219,14718
X-2219,5539
X-2219,5673
X-2219,9981
X-2219,10289
X-2219,2391
X-2219,15850
X-2219,8234
X-2219,6423
X-2219,16860
X-2219,3186
X-2219,13227
X-2219,15394
X-2219,13324
X-2219,16278
X-2219,6145
X-2219,1513
X-2219,13736
X-2219,16374
X-2219,7903
X-2219,15186
X-2219,8223
X-2219,14523
X-2219,15369
X-2219,8499
X-2219,9639
X-2219,3245
X-2219,12621
X-2219,3502
X-2219,10617
X-2219,16426
X-2219,11633
X-2219,7670
X-2219,12706
X-2219,4967
X-2219,8238
X-2219,9703
X-2219,3217
X-2219,9700
X-2219,9670
X-2219,9671
X-2219,4390
X-2219,7924
X-2219,4444
X-2219,11521
X-2219,4803
X-2219,12079
X-2219,4306
X-2219,6060
X-2219,10152
X-2219,9561
X-2219,7371
X-2219,4067
X-2219,4066
X-2219,473
X-2219,5080
X-2219,13584
X-2219,967
X-2219,11669
X-2219,853
X-2219,16564
X-2219,12294
X-2219,7497
X-2219,7856
X-2219,5110
X-2219,5516
X-2220,16086
X-2220,16086
X-2220,588
X-2220,12526
X-2220,11123
X-2220,8233
X-2220,4559
X-2220,1233
X-2220,12413
X-2220,5219
X-2220,6960
X-2220,15960
X-2220,1568
X-2220,11662
X-2220,10290
X-2220,7880
X-2220,4804
X-2220,8555
X-2220,6308
X-2220,17097
X-2220,15810
X-2220,11921
X-2220,16327
X-2220,216
X-2220,15292
X-2220,12544
X-2220,14355
X-2220,8938
X-2220,16068
X-2220,864
X-2220,15042
X-2220,6335
X-2220,7163
X-2220,806
X-2220,12914
X-2220,4076
X-2220,1049
X-2220,2203
X-2220,703
X-2220,7666
X-2220,12164
X-2220,14367
X-2220,7118
X-2220,5387
X-2220,14800
X-2220,15229
X-2220,1021
X-2220,9340
X-2220,10551
X-2220,15378
X-2220,3308
X-2220,11191
X-2220,16452
X-2220,8080
X-2220,5290
X-2220,848
X-2220,1587
X-2220,5384
X-2220,15080
X-2220,48
X-2220,14298
X-2220,8241
X-2220,10647
X-2220,12933
X-2220,5074
X-2220,12704
X-2220,13973
X-2220,11026
X-2220,7414
X-2220,10210
X-2220,15272
X-2220,1405
X-2220,16993
X-2220,7959
X-2220,13026
X-2220,11464
X-2220,11362
X-2220,1339
X-2220,4847
X-2220,5422
X-2220,12008
X-2220,9165
X-2220,15825
X-2220,11553
X-2220,6928
X-2220,15853
X-2220,10478
X-2220,15737
X-2220,320
X-2220,1675
X-2220,2420
X-2220,16798
X-2220,4806
X-2220,15149
X-2220,16708
X-2220,13270
X-2220,9676
X-2220,1278
X-2220,449
X-2220,16170
X-2220,15792
X-2220,15816
X-2220,14979
X-2220,12277
X-2220,4467
X-2220,16441
X-2220,16081
X-2220,6814
X-2220,5806
X-2220,13890
X-2220,15814
X-2220,13948
X-2220,6256
X-2220,14798
X-2220,2872
X-2220,4805
X-2220,8106
X-2220,6855
X-2220,14018
X-2220,14488
X-2220,10665
X-2220,10779
X-2220,9093
X-2220,12126
X-2220,12652
X-2220,5493
X-2220,16166
X-2220,15793
X-2220,625
X-2220,723
X-2220,8232
X-2220,16586
X-2220,13574
X-2220,12375
X-2220,16177
X-2220,16199
X-2220,15967
X-2220,14758
X-2220,8229
X-2220,15123
X-2220,13425
X-2220,14608
